MIRN,GAS_DATE,ENERGY_GJ,c02,CH4,N20,c02-e
12345678900,9/02/2022,108.708795,0.2195939400759,0.00042722556435,0.000128167669305,0.220149333309555
12345678900,10/02/2022,106.32582,0.2147802829164,0.0004178604726,0.00012535814178,0.21532350153078
12345678900,11/02/2022,106.403085,0.2149363597617,0.00041816412405,0.000125449237215,0.215479973122965
12345678900,12/02/2022,101.86893,0.2057772759786,0.0004003448949,0.00012010346847,0.20629772434197
12345678900,13/02/2022,103.19085,0.208447580817,0.0004055400405,0.00012166201215,0.20897478286965
12345678900,14/02/2022,107.922375,0.2180053559475,0.00042413493375,0.000127240480125,0.218556731361375
12345678900,15/02/2022,110.47518,0.2231620731036,0.0004341674574,0.00013025023722,0.22372649079822
12345678900,16/02/2022,111.19275,0.224611578855,0.0004369875075,0.00013109625225,0.22517966261475
12345678900,17/02/2022,112.37544,0.2270006363088,0.0004416354792,0.00013249064376,0.22757476243176
12345678900,18/02/2022,106.98984,0.2161216165968,0.0004204700712,0.00012614102136,0.21666822768936
12345678900,19/02/2022,104.23584,0.2105584815168,0.0004096468512,0.00012289405536,0.21109102242336
12345678900,20/02/2022,107.26677,0.2166810207354,0.0004215584061,0.00012646752183,0.21722904666333
12345678900,21/02/2022,111.530115,0.2252930629023,0.00043831335195,0.000131494005585,0.225862870259835
12345678900,22/02/2022,110.896695,0.2240135418339,0.00043582401135,0.000130747203405,0.224580113048655
12345678900,23/02/2022,114.12729,0.2305394083458,0.0004485202497,0.00013455607491,0.23112248467041
12345678900,24/02/2022,115.40484,0.2331200848968,0.0004535410212,0.00013606230636,0.23370968822436
12345678900,25/02/2022,116.07957,0.2344830529914,0.0004561927101,0.00013685781303,0.23507610351453
12345678900,26/02/2022,110.37726,0.2229642727452,0.0004337826318,0.00013013478954,0.22352819016654
12345678900,27/02/2022,146.106585,0.2951382238317,0.00057419887905,0.000172259663715,0.295884682374465
12345678900,28/02/2022,135.97875,0.274679794575,0.0005343964875,0.00016031894625,0.27537451000875
12345678900,1/03/2022,131.9166,0.266474170332,0.000518432238,0.0001555296714,0.2671481322414
12345678900,2/03/2022,127.17666,0.2568993967332,0.0004998042738,0.00014994128214,0.25754914228914
12345678900,3/03/2022,126.08118,0.2546865052236,0.0004954990374,0.00014864971122,0.25533065397222
12345678900,4/03/2022,122.17662,0.2467992159324,0.0004801541166,0.00014404623498,0.24742341628398
12345678900,5/03/2022,113.75244,0.2297822038488,0.0004470470892,0.00013411412676,0.23036336506476
12345678900,6/03/2022,113.711895,0.2297003021379,0.00044688774735,0.000134066324205,0.230281256209455
12345678900,7/03/2022,114.648255,0.2315917680651,0.00045056764215,0.000135170292645,0.232177505999895
12345678900,8/03/2022,114.085215,0.2304544160043,0.00044835489495,0.000134506468485,0.231037277367735
12345678900,9/03/2022,122.72589,0.2479087523178,0.0004823127477,0.00014469382431,0.24853575888981
12345678900,10/03/2022,120.90672,0.2442339925344,0.0004751634096,0.00014254902288,0.24485170496688
12345678900,11/03/2022,118.6515,0.23967840303,0.000466300395,0.0001398901185,0.2402845935435
12345678900,12/03/2022,114.34608,0.2309813685216,0.0004493800944,0.00013481402832,0.23156556264432
12345678900,13/03/2022,113.023395,0.2283095183679,0.00044418194235,0.000133254582705,0.228886954892955
12345678900,14/03/2022,112.64472,0.2275445872944,0.0004426937496,0.00013280812488,0.22812008916888
12345678900,15/03/2022,118.237635,0.2388423874527,0.00046467390555,0.000139402171665,0.239446463529915
12345678900,16/03/2022,116.25246,0.2348322942492,0.0004568721678,0.00013706165034,0.23542622806734
12345678900,17/03/2022,130.10967,0.2628241355934,0.0005113310031,0.00015339930093,0.26348886589743
12345678900,18/03/2022,130.76298,0.2641438348596,0.0005138985114,0.00015416955342,0.26481190292442
12345678900,19/03/2022,125.28099,0.2530701054198,0.0004923542907,0.00014770628721,0.25371016599771
12345678900,20/03/2022,123.50466,0.2494818832932,0.0004853733138,0.00014561199414,0.25011286860114
12345678900,21/03/2022,131.3505,0.26533063701,0.000516207465,0.0001548622395,0.2660017067145
12345678900,22/03/2022,127.974555,0.2585111605911,0.00050294000115,0.000150882000345,0.259164982592595
12345678900,23/03/2022,124.463205,0.2514181633641,0.00048914039565,0.000146742118695,0.252054045878445
12345678900,24/03/2022,119.95812,0.2423178015624,0.0004714354116,0.00014143062348,0.24293066759748
12345678900,25/03/2022,125.228205,0.2529634786641,0.00049214684565,0.000147644053695,0.253603269563445
12345678900,26/03/2022,132.16905,0.266984124381,0.0005194243665,0.00015582730995,0.26765937605745
12345678900,27/03/2022,130.200705,0.2630080281141,0.00051168877065,0.000153506631195,0.263673223515945
12345678900,28/03/2022,140.092155,0.2829889549431,0.00055056216915,0.000165168650745,0.283704685762995
12345678900,29/03/2022,122.7978,0.248054011956,0.000482595354,0.0001447786062,0.2486813859162
12345678900,30/03/2022,120.749895,0.2439172028979,0.00047454708735,0.000142364126205,0.244534114111455
12345678900,31/03/2022,115.8057,0.233929830114,0.000455116401,0.0001365349203,0.2345214814353
