"nmi","kwh","half_hour_interval","reading_date_time","reading_date","baseload","hvac_action","temperature","humidity"
"1234567890","0",36,"2020-12-04 18:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",37,"2020-12-04 18:30:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",38,"2020-12-04 19:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",39,"2020-12-04 19:30:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",40,"2020-12-04 20:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",41,"2020-12-04 20:30:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",42,"2020-12-04 21:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",43,"2020-12-04 21:30:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",44,"2020-12-04 22:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",45,"2020-12-04 22:30:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",46,"2020-12-04 23:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",47,"2020-12-04 23:30:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",48,"2020-12-05 00:00:00","2020-12-04","1851.2125678954997",NULL,NULL,NULL
"1234567890","0",1,"2020-12-07 00:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",2,"2020-12-07 01:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",3,"2020-12-07 01:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",4,"2020-12-07 02:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",5,"2020-12-07 02:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",6,"2020-12-07 03:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",7,"2020-12-07 03:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",8,"2020-12-07 04:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",9,"2020-12-07 04:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",10,"2020-12-07 05:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",11,"2020-12-07 05:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",12,"2020-12-07 06:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",13,"2020-12-07 06:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",14,"2020-12-07 07:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",15,"2020-12-07 07:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",16,"2020-12-07 08:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","5.459600714793153",17,"2020-12-07 08:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","9.726479606955733",18,"2020-12-07 09:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","11.96410864722486",19,"2020-12-07 09:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","22.397318047032694",20,"2020-12-07 10:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","27.975990536122712",21,"2020-12-07 10:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","31.860582892188656",22,"2020-12-07 11:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","37.177826664022845",23,"2020-12-07 11:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","46.875",24,"2020-12-07 12:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","40.09894161619608",25,"2020-12-07 12:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","37.5",26,"2020-12-07 13:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","31.25",27,"2020-12-07 13:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","25",28,"2020-12-07 14:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","18.75",29,"2020-12-07 14:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","12.5",30,"2020-12-07 15:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","6.25",31,"2020-12-07 15:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",32,"2020-12-07 16:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",33,"2020-12-07 16:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",34,"2020-12-07 17:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",35,"2020-12-07 17:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",36,"2020-12-07 18:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",37,"2020-12-07 18:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",38,"2020-12-07 19:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",39,"2020-12-07 19:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",40,"2020-12-07 20:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",41,"2020-12-07 20:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",42,"2020-12-07 21:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",43,"2020-12-07 21:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",44,"2020-12-07 22:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",45,"2020-12-07 22:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",46,"2020-12-07 23:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",47,"2020-12-07 23:30:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",48,"2020-12-08 00:00:00","2020-12-07","1267.854151275463",NULL,NULL,NULL
"1234567890","0",1,"2020-12-08 00:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",2,"2020-12-08 01:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",3,"2020-12-08 01:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",4,"2020-12-08 02:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",5,"2020-12-08 02:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",6,"2020-12-08 03:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",7,"2020-12-08 03:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",8,"2020-12-08 04:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",9,"2020-12-08 04:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",10,"2020-12-08 05:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",11,"2020-12-08 05:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",12,"2020-12-08 06:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",13,"2020-12-08 06:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",14,"2020-12-08 07:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",15,"2020-12-08 07:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",16,"2020-12-08 08:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","5.3648132734541",17,"2020-12-08 08:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","9.305553857771805",18,"2020-12-08 09:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","11.956169456150029",19,"2020-12-08 09:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","9.976303121290199",20,"2020-12-08 10:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","5.422146819595165",21,"2020-12-08 10:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","5.892064622743998",22,"2020-12-08 11:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","14.627014064422081",23,"2020-12-08 11:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","31.874999999999986",24,"2020-12-08 12:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","26.628826929126166",25,"2020-12-08 12:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","27.851839708219785",26,"2020-12-08 13:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","24.62455215287527",27,"2020-12-08 13:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","16.85586535436918",28,"2020-12-08 14:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","22.3045824651193",29,"2020-12-08 14:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","18.06905197601916",30,"2020-12-08 15:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","11.417132444719385",31,"2020-12-08 15:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",32,"2020-12-08 16:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",33,"2020-12-08 16:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",34,"2020-12-08 17:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",35,"2020-12-08 17:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",36,"2020-12-08 18:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",37,"2020-12-08 18:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",38,"2020-12-08 19:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",39,"2020-12-08 19:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",40,"2020-12-08 20:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",41,"2020-12-08 20:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",42,"2020-12-08 21:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",43,"2020-12-08 21:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",44,"2020-12-08 22:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",45,"2020-12-08 22:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",46,"2020-12-08 23:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",47,"2020-12-08 23:30:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",48,"2020-12-09 00:00:00","2020-12-08","1213.8290837541244",NULL,NULL,NULL
"1234567890","0",1,"2020-12-09 00:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",2,"2020-12-09 01:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",3,"2020-12-09 01:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",4,"2020-12-09 02:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",5,"2020-12-09 02:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",6,"2020-12-09 03:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",7,"2020-12-09 03:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",8,"2020-12-09 04:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",9,"2020-12-09 04:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",10,"2020-12-09 05:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",11,"2020-12-09 05:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",12,"2020-12-09 06:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",13,"2020-12-09 06:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",14,"2020-12-09 07:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",15,"2020-12-09 07:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",16,"2020-12-09 08:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","6.455563979762488",17,"2020-12-09 08:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","8.459525741069692",18,"2020-12-09 09:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","13.312621438028357",19,"2020-12-09 09:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","11.176483745711764",20,"2020-12-09 10:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","5.757815919943872",21,"2020-12-09 10:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","10.182581885861563",22,"2020-12-09 11:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","25.014381048358768",23,"2020-12-09 11:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","38.30236486486486",24,"2020-12-09 12:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","33.19632840931489",25,"2020-12-09 12:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","30.013592579598004",26,"2020-12-09 13:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","27.975990536122712",27,"2020-12-09 13:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","26.163634971956203",28,"2020-12-09 14:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","22.028193892329284",29,"2020-12-09 14:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","17.800921199884865",30,"2020-12-09 15:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","11.173609693298793",31,"2020-12-09 15:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",32,"2020-12-09 16:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",33,"2020-12-09 16:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",34,"2020-12-09 17:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",35,"2020-12-09 17:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",36,"2020-12-09 18:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",37,"2020-12-09 18:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",38,"2020-12-09 19:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",39,"2020-12-09 19:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",40,"2020-12-09 20:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",41,"2020-12-09 20:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",42,"2020-12-09 21:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",43,"2020-12-09 21:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",44,"2020-12-09 22:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",45,"2020-12-09 22:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",46,"2020-12-09 23:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",47,"2020-12-09 23:30:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",48,"2020-12-10 00:00:00","2020-12-09","1149.1463900938936",NULL,NULL,NULL
"1234567890","0",1,"2020-12-10 00:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",2,"2020-12-10 01:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",3,"2020-12-10 01:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",4,"2020-12-10 02:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",5,"2020-12-10 02:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",6,"2020-12-10 03:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",7,"2020-12-10 03:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",8,"2020-12-10 04:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",9,"2020-12-10 04:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",10,"2020-12-10 05:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",11,"2020-12-10 05:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",12,"2020-12-10 06:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",13,"2020-12-10 06:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",14,"2020-12-10 07:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",15,"2020-12-10 07:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",16,"2020-12-10 08:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","5.970140047157462",17,"2020-12-10 08:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","10.695120549868927",18,"2020-12-10 09:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","18.49745562862431",19,"2020-12-10 09:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","24.827697459892846",20,"2020-12-10 10:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","29.37982422248745",21,"2020-12-10 10:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","37.094089285173744",22,"2020-12-10 11:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","43.75",23,"2020-12-10 11:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","50",24,"2020-12-10 12:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","43.75",25,"2020-12-10 12:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","37.5",26,"2020-12-10 13:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","31.25",27,"2020-12-10 13:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","24.70858315115945",28,"2020-12-10 14:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","21.192887512558194",29,"2020-12-10 14:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","16.26389276111371",30,"2020-12-10 15:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","11.671446361684332",31,"2020-12-10 15:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",32,"2020-12-10 16:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",33,"2020-12-10 16:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",34,"2020-12-10 17:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",35,"2020-12-10 17:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",36,"2020-12-10 18:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",37,"2020-12-10 18:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",38,"2020-12-10 19:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",39,"2020-12-10 19:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",40,"2020-12-10 20:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",41,"2020-12-10 20:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",42,"2020-12-10 21:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",43,"2020-12-10 21:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",44,"2020-12-10 22:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",45,"2020-12-10 22:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",46,"2020-12-10 23:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",47,"2020-12-10 23:30:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",48,"2020-12-11 00:00:00","2020-12-10","1220.9688630202797",NULL,NULL,NULL
"1234567890","0",1,"2020-12-11 00:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",2,"2020-12-11 01:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",3,"2020-12-11 01:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",4,"2020-12-11 02:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",5,"2020-12-11 02:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",6,"2020-12-11 03:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",7,"2020-12-11 03:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",8,"2020-12-11 04:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",9,"2020-12-11 04:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",10,"2020-12-11 05:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",11,"2020-12-11 05:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",12,"2020-12-11 06:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",13,"2020-12-11 06:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",14,"2020-12-11 07:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",15,"2020-12-11 07:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",16,"2020-12-11 08:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","8.766735513177087",17,"2020-12-11 08:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","11.82622186961871",18,"2020-12-11 09:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","14.246631822487677",19,"2020-12-11 09:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","17.60163628812374",20,"2020-12-11 10:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","20.112799706123795",21,"2020-12-11 10:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","21.633235525422304",22,"2020-12-11 11:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","21.975754864251236",23,"2020-12-11 11:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","19.424019607843142",24,"2020-12-11 12:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","22.082206879981662",25,"2020-12-11 12:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","22.54224250973233",26,"2020-12-11 13:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","18.645333765936034",27,"2020-12-11 13:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","16.20709409268461",28,"2020-12-11 14:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","14.192608018687247",29,"2020-12-11 14:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","9.977966859421583",30,"2020-12-11 15:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","5.586934773107895",31,"2020-12-11 15:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",32,"2020-12-11 16:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",33,"2020-12-11 16:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",34,"2020-12-11 17:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",35,"2020-12-11 17:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",36,"2020-12-11 18:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",37,"2020-12-11 18:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",38,"2020-12-11 19:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",39,"2020-12-11 19:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",40,"2020-12-11 20:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",41,"2020-12-11 20:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",42,"2020-12-11 21:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",43,"2020-12-11 21:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",44,"2020-12-11 22:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",45,"2020-12-11 22:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",46,"2020-12-11 23:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",47,"2020-12-11 23:30:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",48,"2020-12-12 00:00:00","2020-12-11","979.9785779034008",NULL,NULL,NULL
"1234567890","0",1,"2020-12-14 00:30:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",2,"2020-12-14 01:00:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",3,"2020-12-14 01:30:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",4,"2020-12-14 02:00:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",5,"2020-12-14 02:30:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",6,"2020-12-14 03:00:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",7,"2020-12-14 03:30:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",8,"2020-12-14 04:00:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
"1234567890","0",9,"2020-12-14 04:30:00","2020-12-14","1139.0357233541815",NULL,NULL,NULL
